Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,53.35,54.47,53.35,53.98,53.98,674900
2010-01-05,53.28,53.49,51.57,52.52,52.52,2143400
2010-01-06,52.2,53.32,52.2,52.76,52.76,1405000
2010-01-07,52.75,53.05,51.6,52.23,52.23,954700
2010-01-08,52.17,52.96,51.88,52.96,52.96,457600
2010-01-11,53.57,53.6,52.19,52.45,52.45,514500
2010-01-12,52.14,52.49,50.4,51.02,51.02,956200
2010-01-13,51.02,52.71,51.02,52.39,52.39,803900
2010-01-14,52.3,53.0,51.66,52.14,52.14,586000
2010-01-15,51.93,52.8,51.13,51.39,51.39,684900
2010-01-19,51.48,52.73,51.25,52.33,52.33,943900
2010-01-20,52.21,53.11,51.5,53.01,53.01,1578200
2010-01-21,55.38,56.19,53.07,54.61,54.61,3792600
2010-01-22,54.72,54.94,51.9,52.28,52.28,1734600
2010-01-25,52.63,53.7,51.86,53.48,53.48,1368900
2010-01-26,53.26,53.59,52.27,52.39,52.39,1462200
2010-01-27,52.26,52.65,51.1,51.63,51.63,1406700
2010-01-28,51.52,51.73,49.64,50.72,50.72,2151800
2010-01-29,51.0,51.49,49.27,49.43,49.43,1532500
2010-02-01,49.53,50.41,49.33,50.39,50.39,1063000
2010-02-02,48.41,50.82,47.84,50.48,50.48,1752100
2010-02-03,50.25,51.47,49.77,50.46,50.46,1419700
2010-02-04,49.93,50.22,48.31,48.36,48.36,1235800
2010-02-05,48.94,48.94,47.11,48.43,48.43,1661500
2010-02-08,48.51,49.69,48.49,48.52,48.52,1021800
2010-02-09,49.11,50.46,49.11,50.25,50.25,1492000
2010-02-10,49.98,50.43,49.63,49.96,49.96,941000
2010-02-11,49.85,53.8,49.76,53.71,53.71,2496200
2010-02-12,53.25,53.97,52.2,53.35,53.35,1535800
2010-02-16,53.68,53.92,52.87,53.57,53.57,707000
2010-02-17,53.43,53.94,52.95,53.77,53.77,1045900
2010-02-18,53.6,54.79,53.09,54.68,54.68,964900
2010-02-19,54.54,55.57,54.37,54.94,54.94,1079300
2010-02-22,55.34,55.5,54.62,54.9,54.9,742400
2010-02-23,54.44,54.89,53.51,54.33,54.33,627400
